Date	User	Tweet	sentiment
2022-01-08 23:06:31+00:00	Cucunenek__	"Giliran keadaan mulai membaik. Eehh, si artis bawa virus dari jalan² keturki. Lu sih enak punya banyak duit, sayangnya 270 juta rakyat INDONESIA tidak punya nasib sama seperti lu...

#COVID19 #PPKM #ArtistOfIndonesia  #COVID19Vic #viralindonesia #virus"	0
2022-01-07 10:34:08+00:00	anggawibowop	"Duta OMICRON INDONESIA #PPKM 
SAYA ORG KAYA SAYA BAWA PENYAKIT LO MAU APA MISKIN https://t.co/MRMyCyxFPH"	0
2022-01-04 08:45:14+00:00	vvhatever___	Btw Bali #ppkm level berapa sekarang ngong @BaleBengong ??	0
2022-01-04 01:50:31+00:00	arnold5508	@prastow Exit #PPKM is key menuju hidup berdmpingan dengan C19 - sektor yang akan jadi lokomotif seperti infrastruktur &amp; perumahan layak diperhatikan - ketergantungan terhadap komoditas layak dikurangi dan siapkan kawasan perkotaan atau urban sebagai sentra pertumbuhan	1
2022-01-03 14:35:16+00:00	JSCLab	"Masih awal tahun 2022 udah nemuin pelanggaran PPKM di Jakarta? Ambil hape kamu sekarang, laporin langsung lewat JAKI ya jangan ragu!😉🙌🏼

Unduh JAKI melalui tautan https://t.co/5Eoj8tbE5l sekarang!

#JakartaSmartCity #PPKM #laporJAKI #JAKI https://t.co/PN2vkNrUnc"	0
2021-12-31 05:01:00+00:00	R66Media	"Tahun baruan di rumah? Udah biasa kan kaya tahun laluuuu wkwkwk 

Biar nggak bete, bisa juga kok seru-seruan di rumah bareng keluarga! Selamat mencoba ya! 

#R66Media #Tips #TahunBaru #Barbeque #PPKM https://t.co/HyXCGQsXm5"	1
2021-12-27 20:50:17+00:00	ZainuddinElyzen	@pln_123 Ini nanya @pln_123 , knp padam, apa ikut #ppkm jg th? Tlg dichek donk,	0
2021-12-27 20:43:10+00:00	ZainuddinElyzen	Btw, dari semalam, @pln_123 lagi #ppkm ya? Kok padamnya sampai jam segini blm kelar jg ya #plnpadam , apa kalian merasakan jg #plnpadam ??	0
2021-12-26 08:36:26+00:00	MC_Nishidella98	"Bakal membanggaan kita, ayo teruskan kamu berlibur di rumah. Jangan Panik ya!

#LiburandiRumah #ImbasCorona #PPKM #Weekend"	1
2021-12-26 06:07:41+00:00	MC_Nishidella98	"Siap2 hadapi Covid-19, karena ada yg penambahan kasus Covid-19 Omicron. Hingga saat ini sdh tau pertemuan di rumah sj!

#Covid19 #Covid19Omicron #ImbasCorona #PPKM #LiburandiRumah #Lockdown #Weekend"	1
2021-12-23 23:28:48+00:00	GuzDemang	"Alhamdulillah iso balik sebelum Kon puter balik..
#PPKM https://t.co/wB30VFFtG5"	1
2021-12-23 10:21:55+00:00	LAPOR1708	"Halo #SahabatLAPOR!

Bagi Sahabat yang tetap harus beraktivitas di saat Natal dan tahun baru, tetap disiplin menerapkan protokol kesehatan ya. Jangan kasih kendor untuk selalu menerapkan 6 M.
___
Berani LAPOR! untuk Pelayanan Publik yang Lebih Baik.

#lapor1708 #PPKM #nataru https://t.co/jb4VEM6RVD"	0
2021-12-23 08:19:05+00:00	AF_Medan	"Hayooo siapa yang pernah begini? 🤭 ceritain dong pengalaman kamu belajar angka dalam bahasa Prancis! AFMin penasaran nihh

Tapi tenang aja! Bahasa Prancis ga sesulit itu kok, kamu cuma perlu tahu tips dan triknya😉
Yuk gabung di AF Medan,dijamin #PPKM deh!
Pelan-Pelan Kamu Mahir https://t.co/ouc7aTw17T"	1
2021-12-21 03:35:53+00:00	AF_Medan	"Siapa yang pernah begini juga waktu ngomong langsung dalam bahasa Prancis? 🤭

Bahasa Prancis gak sesulit itu kok, kamu cuma perlu tahu tips dan triknya 😉
Yuk gabung di AF Medan, dijamin #PPKM deh!
Pelan-Pelan Kamu Mahir https://t.co/4bB9QC7vnQ"	1
2021-12-18 05:02:25+00:00	CendekiaDelapan	"Karena stimulasi untuk #anakberkebutuhankhusus tidak optimal jika dilakukan secara online.
. 
Untuk memenuhi kebutuhan tersebut, #RumahCendekia8 tetap beroperasi sesuai aturan #ppkm dgn menjaga protokol kesehatan dan seluruh staff sudah #divaksinasi 🤗
."	0
2021-12-17 05:03:12+00:00	abudz_angga	"Jum'at Berkah 
Terus Melangkah dalam kebaikan dan Jangan lupa untuk selalu memperbaiki diri dengan ibadah. Semoga semua doa-doamu segera Allah ijabah.""

#jumatberkah #ppkm 
#lawancovid19 https://t.co/Zm5BEoL7cQ"	1
2021-12-16 10:30:35+00:00	AnantaElvano	"Hadir Kembali Boss!! MEGA WIN Dari 
https://t.co/vVogjfaOZA Jackpot Jutaan Rupiah Serta Kemenangan Extra Menanti Anda . Salam WD!! WA: +62 852-3617-8361 #bandarq #poker #bdqq #aduq #ceme #MalamMinggu #JAKARTA #KoinpelangiQQ #koinpelangi88 #PPKM #Dada #Jeha #rumini https://t.co/uPS5R7OL6S"	1
2021-12-16 04:48:05+00:00	kabarpenumpang	Mudah-mudahan Covid-19 varian Omicron pertama di Indonesia tidak separah varian Delta dan varian lainnya, baik efek kesehatan maupun dampak ekonominya, akibat pelaksanaan #ppkm .. Bangkit terus ekonomi, khususnya dunia transportasi, Indonesia 💪💪	1
2021-12-16 02:23:04+00:00	rashdan_sbk	Tidak benar bahwa Pemerintah anti Islam. #PPKM #IndonesiaMaju https://t.co/8x04O4NDIx	0
2021-12-15 11:41:48+00:00	PemkotMalang	"Terimakasih kpd seluruh #nawakngalam yg telah berpartisipasi dlm #vaksinasi dan terus menjaga #prokes. Partisipasi panjenengan sangat membantu sehingga penanganan #Covid_19 makin baik dan Kota Malang sesuai Inmendagri 67/2021 sdh masuk PPKM Level 1.  Berikut infografisnya

#PPKM https://t.co/pWQ3Vf3Pld"	1
2021-12-15 07:58:41+00:00	mulaidarikitaid	"Tahun baruan boleh tapi jangan lupa tetep taat sama peraturannya yaa #TemanKita!
#TebarkanKebaikan #PPKM #NATARU #MUDANews https://t.co/7AcbFn4qJa"	1
2021-12-14 02:00:28+00:00	ppkkemayoran	"Sejumlah peraturan untuk berbagai sektor dilonggarkan sesuai dengan Instruksi Menteri Dalam Negeri no. 67 tahun 2021.
Kawan Kemayoran, jangan lengah yaa karena pandemi belum usai. Tetap disiplin ikuti protokol kesehatan serta menerapkan pola hidup bersih dan sehat
#BLUspeed #ppkm"	1
2021-12-13 12:01:56+00:00	AnantaElvano	"Hadir Kembali Boss!! MEGA WIN Dari 
https://t.co/vVogjfaOZA Jackpot Jutaan Rupiah Serta Kemenangan Extra Menanti Anda . Salam WD!! WA: +62 852-3617-8361 #bandarq #poker #bdqq #aduq #ceme #MalamMinggu #JAKARTA #KoinpelangiQQ #koinpelangi88 #PPKM #Dada #Jeha #rumini https://t.co/O9O6Vzfgw3"	1
2021-12-13 10:45:06+00:00	AF_Medan	"Selain kelas online, AF Medan juga akan membuka kelas offline di awal tahun 2022, tentunya dengan penerapan protokol kesehatan yang ketat. 

Tunggu apa lagi? Ayo belajar bersama kami, dijamin #PPKM deh!
Pelan-Pelan Kamu Mahir 😉"	1
2021-12-13 10:09:48+00:00	adr_40	"Aturan berubah trs, bikin bingung. Ekonomi jg blm sepenuhnya stabil, yg pasti ttp jaga2, siapin dana darurat, alokasiin dana buat hal2 yg prioritas. Semoga selalu sehat
#ppkm #nataru https://t.co/mUuZ6zsBpg"	0
2021-12-13 08:27:29+00:00	faktaidn_	"Netizen Bandingkan Kasus Nenek Asyani dan Rachel Vennya, Sopanan Mana? 
#Rachelvennya 
#PPKM 

https://t.co/fFpIEi1v2G"	0
2021-12-13 07:25:08+00:00	kemkominfo	"Bagi yang nekat jalan-jalan selama periode tersebut, bersiap dapat doorprize disiplin pegawai. 
Liburan akhir tahun kali ini #diRumahAja ya Sob, biar pandeminya segera udahan dan mencegah munculnya gelombang COVID-19 baru.

#InfoCutiNataru #InfoASN #PPKM #COVID19  #BersamaKominfo https://t.co/MzDfd0N0BE"	1
2021-12-13 06:24:15+00:00	AF_Medan	"Buat kamu yang pengen belajar bahasa Prancis tapi gak punya banyak waktu luang, Kelas Ekstensif ini sangat cocok untukmu karena jadwalnya hanya 2 kali seminggu. 

Tunggu apa lagi? Ayo belajar bersama kami, dijamin #PPKM deh!
Pelan-Pelan Kamu Mahir 😉"	1
2021-12-12 10:51:28+00:00	AntonPr12594871	@MNCkoranSINDO Harusnya SE 10 hari dicabut juga karna #ppkm nataru dibatlkan	0
2021-12-10 16:06:48+00:00	konstituensi	"Ini maksudnya gimana sih?
Ganti judul apa revisi Pak?
Pusing dengkul hamba 😭

#ppkm #nataru ppkm batal #HematanGoSendInstant https://t.co/BOucVW9SoP"	0
2021-12-10 08:30:02+00:00	Genpi_Co	Beda dengan PPKM level 3 akhir tahun ini. Yang sudah dibatalkan itu. Lalu disempurnakan lagi itu. #ppkm https://t.co/pomn5sloLt	0
2021-12-10 07:21:10+00:00	agusfat38	Libur sekolah semester ganjil di tiadakan.. Kemarin gak boleh masuk... Eh sekarang gak boleh libur #ppkm @tirta_cipeng	0
2021-12-10 04:22:32+00:00	TehManisPanas4	Tagar  #PPKM HanyaUntukMuslim tujuannya hanya utk memecah belah Umat Muslim, karena faktanya saya yg muslim selama PPKM bebas melaksanakan sholat, ngaji, bayar zakat, dengar ceramah, puasa, dll. Jangan mau dibohongi kadrun pemecah belah	0
2021-12-09 23:01:57+00:00	wi2tputrabangsa	"Mau #PPKM atau enggak. Tetep ajah ga bisa pulang.
#anakrantau yang mikir tabungannya abis buat tiket pulang-pergi"	0
2021-12-09 03:00:01+00:00	validnewsid	"Salah satu yang menyebabkan pembatalan ini menurut Tito Karnavian, adalah karena setiap daerah memiliki tingkat kerawanan covid-19 yang berbeda. Bagaimana menurutmu?
#nataru #ppkm #natal #tahunbaru #pandemi #liburan #Validnews
https://t.co/CLbxd2L9LC"	0
2021-12-09 01:56:45+00:00	monitordaycom	Jangan Salah Tafsir, Pemerintah Batalkan #PPKM Level 3 Saat Nataru Karena Ekonomi Kian Membaik https://t.co/VnaF0f1FJD	0
2021-12-08 12:05:33+00:00	AnantaElvano	"Hadir Kembali Boss!! MEGA WIN Dari 
https://t.co/vVogjfaOZA Jackpot Jutaan Rupiah Serta Kemenangan Extra Menanti Anda . Salam WD!! WA: +62 852-3617-8361 #bandarq #poker #bdqq #aduq #ceme #MalamMinggu #JAKARTA #KoinpelangiQQ #koinpelangi88 #PPKM #Dada #Jeha #rumini https://t.co/9Did0wiymg"	1
2021-12-08 09:58:58+00:00	antaranews	"""Tolong hindari bahasa (PPKM) level 3. Kenapa, karena tidak semua daerah itu sama tingkat kerawanan pandemi COVID-19-nya, tidak semua daerah sama,"" kata Mendagri. #PPKM 

https://t.co/8wIdWAcVlI"	0
2021-12-08 08:31:33+00:00	AF_Medan	"Siapa yang begini kalau waktu ujian tinggal 10 menit ? 🤭

Bahasa Prancis gak sesulit itu kok, kamu cuma perlu tahu tips dan triknya 😉
Yuk gabung di AF Medan, dijamin #PPKM deh!
Pelan-Pelan Kamu Mahir https://t.co/4aORttBbka"	1
2021-12-08 06:00:00+00:00	sipcorpid	"Podcast atau dalam bahasa Indonesia kita bisa sebut siniar adalah rekaman audio dengan berbagai tema yang dapat didengarkan oleh seluruh orang di media digital. Berbeda nih dengan radio yang harus memakai frekuensi tertentu. Tapi apakah hukumnya sama ?

#hukum #PPKM #komunitas"	0
2021-12-08 00:36:28+00:00	moeslimid	"Waduh...
Gimana ini gimana?
.
#luhutbinsarpandjaitan #ppkm #natal #tahunbaru https://t.co/MV8VedZwjc"	0
2021-12-07 23:40:38+00:00	elsazm11	"Apa yang kemaren saya pikirkan tu ternyata terjadi..
Ketika hari besar Islam, PPKM diberlakukan
Giliran Nataru, #PPKM ngga berlaku..
Ada ada dengan pemerintahan sekarang?? Nilai keadilannya mana??"	0
2021-12-07 15:56:08+00:00	Boydi021	Karena masih #PPKM jadi belum bisa #putusin	0
2021-12-07 14:42:33+00:00	Cimatiani	Ada yg mau nambah list parfum  ? Yuuk yuuuk , kepoin dulu bisaaa bangeeett . yg skg serba onlen jd jgn ragu dan jangan sampe kehabisan 🥰#PPKMLevel3 #PPKM https://t.co/u32DzNbwgQ	1
2021-12-07 14:27:55+00:00	miftahfrz	@HidayatHHP Pasti batal, yang buat peraturan juga pengen liburan.. #PPKM #PPKMLevel3	0
2021-12-07 14:16:06+00:00	jihanseptyani17	"PPKM level 3 di batalkan Nataru ..awal yang baik untuk Indonesia 

#PPKM #Nataru #natal #btsoninstagram #BTSINSTAGRAM #MINO #vickatwedding https://t.co/qomDMhigX0"	1
2021-12-07 13:58:43+00:00	Masykur62332426	"Mengerikan, Ini yang Diramal Akan Terjadi di Tahun 2022, Mulai dari Bencana hingga Wabah

#banjir #Nataru #PPKM #BoikotJNE Khilaf 

https://t.co/ut4YrcgjhV"	0
2021-12-07 13:53:49+00:00	RidhoShiddiqi	"Cuaca hari ini begitu dingin nona, maukah kau buat secangkir kopi dan menyuguhkan nya kepadaku.
Lalu kau cukup tersenyum ketika aku menyeruput kopi itu.
Agar rasa kopi ini tak terlalu pahit bagiku.

*Tuhan membedakan senyummu dengan yg lain.
#PPKM"	1
2021-12-07 13:40:04+00:00	matengdipohon	"https://t.co/LNXJWyVC4l

Semoga bisa menjadi tambahan hiburan &amp; alternatif motoran singkat temen temen, lumayan disini buka sampai subuh.jadi santai, nikmati malam sambil memandanh kelap kelip kota bogor.

#puncak #PPKM #ngopimalam https://t.co/CEwnmYFZ7W"	1
2021-12-07 13:33:58+00:00	o_npw_o	Gegara postingan #PPKM nataru batal topik live talk jadi ikutan bingung harus diganti apa hahahahahah 😂😂😂😁😁😁🥶🥶🥶🥶	0
2021-12-07 13:32:56+00:00	kikiwiredjoSHOP	"Turtle top basic ❤ warnanya cakep bgt ❤ rating oke ⭐ di Shopee
https://t.co/3ZlsrLEXno

#ppkm ppkm https://t.co/5eN7qw1tZK"	1
2021-12-07 11:48:36+00:00	impostor_victor	"#PPKM 
#banjir 
#gunungsemeru"	0
2021-12-07 11:45:31+00:00	HilangRasaa	"Ketika saya banyak bicara berarti saya berada di lingkungan yang tepat, tetapi jika saya banyak diam berarti lingkungan saya kurang tepat.

#Nataru #PPKM"	0
2021-12-07 11:18:10+00:00	opickmds	"Ini kenapa jadi berantakan gini,,twit gue ancur banget dah...

#Nataru 
#PPKM"	0
2021-12-07 11:03:47+00:00	genmebykalbe	"Loh kok bisa sih? 

Pakai NutriGEN-ME aja.
Lebih mudah, lebih praktis dan lebih banyak untungnya. Cek untuk info pemesanan lebih lanjut di bio kami ya. 

#PeriksaGENMEYuk #Kalbe #TestDNA #PPKM https://t.co/wra5eAk1yD"	1
2021-12-07 10:38:01+00:00	siagenk	"Langit ini terlalu luas
Bahkan pemburu tak pernah puas
Jangan mendungu
Krn terbatas usiamu

#JAEHYUN #PPKM #ลักยิ้มกินพีช 
#photography #photographyislife #streetphotography https://t.co/v2PswqmqFX"	0
2021-12-07 10:18:17+00:00	Anangariefhida1	"Eh udah gw rubah semua tuh dari undangan dll. Eh ga taunya kaga jadi nih #PPKM 
Emang anjing emang anjing 🐶🐶"	0
2021-12-07 10:17:56+00:00	Anangariefhida1	Sudah merencanakan pernikahan di tgl 25 Desember 2021 sebelum ada berita #PPKM terus tiba2 ada berita bakal diterapin #PPKM level 3 seluruh indonesia lagi tuh kurang ngeri apa coba . Lah gw rubah tanggal lah jadi 13 Desember 2021.	0
2021-12-07 08:13:25+00:00	yrfns_	"Udan enak ngopo
#โอไมครอน 
#Goku 
#PPKM https://t.co/IyrUHd5T56"	0
2021-12-07 08:13:05+00:00	AdmaJoe	"Dah terbukti kan, yang pengen penyekatan itu si mentri Mentri itu, yang doyan banget berbisnis dan mengharapkan hibah2 dari kondisi skrg ini.
.
Akhirnya Pak Presiden langsung yang tegaskan tidak perlu PPKM.
.
#PPKM #Indonesia #BangkitBersama #lawanaturanbodoh"	1
2021-12-07 06:03:13+00:00	HidayatHHP	Yeaah batal. Cancel .. #PPKM https://t.co/bJxqoe1bT7	0
2021-12-07 05:54:11+00:00	Adinkshow	Nyimak #PPKM	1
2021-12-07 05:51:28+00:00	ikbalkhoiri14	"Rencana tgl 25 saya mw menikah pak luhut karena bapak terapkan ppkm jadi saya undur ke januari.. nah sekarang knp di batalin.. kalo udah ginimah repot saya pak mana sempet cari tenda resepsi bikin undangn dll.. cinta bgt saya sama Indonesia negara bok ya gini..

#PPKM #Luhut https://t.co/UBYDb80ESI"	1
2021-12-07 05:44:54+00:00	pointsgeekid	"Hai Geeks! Kamu tahu ga nih kalau pemerintah batal menerapkan PPKM Level 3 di seluruh wilayah Indonesia pada musim libur Natal dan Tahun Baru (Nataru), lho?

Keputusan itu diambil karena Indonesia sudah lebih siap menghadapi musim libur akhir tahun.

#PPKM #pointsgeek"	0
2021-12-07 05:35:39+00:00	Yeny_007	Labil nya pemerintah ngalahin labil nya anak ABG lagi PMS #PPKM	0
2021-12-07 04:47:20+00:00	really_dita	#PPKM is cancelled!	0
2021-12-07 04:28:08+00:00	fesanto_dika	#PPKM ketika penyakit datang tanpa solusi serta datang kalo ada momen tertentu	0
2021-12-07 04:24:48+00:00	Mrngstr8	"Lagian libur naru juga bukan org kristen aja yg dpt libur kan wkkw
Smua juga bisa liburan
Org kristen gk prnh koar2 greja di tutup tpi masjid ttp buka di masa pandemi 

#PPKM https://t.co/qWRp12KZ3V"	0
2021-12-07 02:54:24+00:00	chaai171	Akhirnya sekian lama udah ku menduga #PPKM dibatalkan saat #natal #tahunbaru2022 #NewYear2022 #Christmas	0
2021-12-07 02:47:24+00:00	Ariansa68303203	"Perkara PPM,
Hanya menambah banyak keinginan,
Sampai lupa kalo ada kebutuhan.
#PPKM"	0
2021-12-07 01:16:04+00:00	cucukespe	"#PPKM nggak ya? Ragu ITU manusiawi tapi peragu problem krisis percaya diri. 

#indonesian"	0
2021-12-05 03:17:05+00:00	gugun_family	Ppkm level pedas.. #ppkm #macet #dilema #tiktok #ruwet https://t.co/C52zzt0J5A	0
2021-12-04 10:10:58+00:00	PintarPet	"Berikut ini adalah beberapa fakta unik dari Penyu belimbing yang mungkin kamu belum ketahui. https://t.co/eVGeI6YAci

Follow @pintarpet 🐢

#pintarpet #penyubelimbing #leatherbackturtle #dermochelyscoriacea #seaturtle 4 Desember Semeru Merapi Lumajang Semoga baik2 Stay Safe #PPKM https://t.co/JlUlbZmnTB"	1
2021-12-03 11:39:17+00:00	r4nigoes	"Yuk kirim Hampers Natal yg harganya pas di kantong.🎄 ( 150rb/box ) 🥳
🥰 Asik jg buat cemilan di rumah.

Pengiriman tgl 23 &amp; 25 Des. 
Tutup PO tgl 16 Des ya 😊

#disayangmertua 
#hampersnatal 
#brownies 
#nastar
#cemilanenak
#ppkm https://t.co/UkbybfBFIy"	1
2021-12-02 16:56:59+00:00	chaai171	"""iya juga yah.. Baru kepikiran"" 
#ppkm https://t.co/OTuoRSK8TA"	0
2021-12-02 09:00:01+00:00	alazharpress	"Bagaimanakah hukum #berobat menurut Islam; wajib ataukah tidak? Benarkah Nabi izinkan seorang perempuan tetap menderita sakit, karena apa? Jawabannya ada dalam buku bergizi ini #Pandemi #BukuIslam #WabahCOrona #PPKM
https://t.co/5c07dxBO7d 
--------------
https://t.co/2n8gO9QBKu https://t.co/ITFKGSSMyx"	0
2021-12-01 17:51:48+00:00	FenneLenna	PPKM lagi PPKM lagi #PPKM	0
2021-11-30 06:12:10+00:00	ClubPiknik	"wedeeeeew udah akhir bulan aja nihhh, besok sudah bulan baru...bulan terakhir di tahun ini...
sudah merencanakan liburan akhir tahun? perlu diwaspadai ya...kalau #COVID19 masih ada dan pemerintah memberlakukan lagi #PPKM jangan lengah jaga kesehatan.😉😉
https://t.co/KWTsSfwr1u"	0
2021-11-29 21:36:37+00:00	tribunpontianak	"APA GEJALA TIDAK BIASA OMICRON ?
#BeritaTerkini #beritaViral #berita #NEWS #NewsUpdate #Viral #viralTiktok #viraltwitter #viralkan #BeritaJogja #BeritaJakarta #Omricon #OmriconVariant #COVID19 #covidvariant #Covid #Covid_19 #COVIDー19 #ppkm #vaksinCOVID19 https://t.co/8HKdzESBXx"	0
2021-11-29 12:00:41+00:00	InfokomPMK	"PPKM level 3 di Libur Natal dan Tahun Baru ini merupakan salah satu cara untuk mengantisipasi gelombang ketiga Covid-19, Sob. Partisipasimu sangat berarti, lho. Yuk, bersama kita jaga orang-orang tersayang dari bahaya Covid-19!

#COVID19 #LiburNataru #PPKM"	1
2021-11-29 05:14:22+00:00	AF_Medan	"Siapa yang pernah kebingungan juga waktu belajar ""article""atau kata sandang ? 🤭

Bahasa Prancis gak sesulit itu kok, kamu cuma perlu tahu tips dan triknya 😉
Yuk gabung di AF Medan, dijamin #PPKM deh!
Pelan-Pelan Kamu Mahir https://t.co/dVw1fd2HIz"	1
2021-11-28 23:19:47+00:00	mitrafmpwt	"Duhhh.. gimana iniii

#corona
#covid19
#ppkm
#radiopurwokerto
#purwokerto
#purwokertohitz
#purwokertohits
#purwokertokekinian
#radio https://t.co/c4qQDoQUef"	0
2021-11-28 17:20:40+00:00	SandalCepit12	@Nicho_Silalahi Takut kena #PPKM season 3bang	0
2021-11-27 08:04:30+00:00	NulisBaca	#PPKM #sukses #hidup #ahlak #toleransi #motivasi #career #ianfahrenheit #fradhytfahrenheit #motivation #orangbaik #manfaat #creativedirector #marketing #sosmed #tips #advertisingagency #kerja #doa https://t.co/843gZ0HElM	1
2021-11-27 06:31:42+00:00	wartakotalive	"10 Kafe di Tangerang yang Asyik Buat Nongkrong di Masa PPKM Level 1
 
https://t.co/KteMuMmuGr #ppkm #kafe #tangerang"	1
2021-11-26 22:28:34+00:00	squawsby	Malang jadi tempat terakhir #PPKM Vol.1. Sehat selalu @ColdiacSquaw sampai tour @coldiacmusic berikutnya 🌻🌻🌻 https://t.co/jwseLi9zdH	1
2021-11-26 08:05:40+00:00	arini_rizka	PUSAT SEWA MOBIL % TERMURAH SE-JAKARTA. #sewamobiljakarta #liburankeluarga. #rentalmobiljakarta #wisatajakarta #wisatabandung #sewahiacejakarta #sewahiacejakartapusat #sewaalphardjakarta #keluarga #Jakarta #balitravel #bandungtravel. #travel #sewamobil #PPKM	1
2021-11-25 11:00:03+00:00	Prodia_Lab	"Sahabat Prodia, yuk ikutan Prodia Healthy Fun Festival Peduli dan Prioritaskan KesehatanMU (PPKM) Reels &amp; Tiktok Challenge! Ada hadiah menarik buat kamu! 

Simak informasi lengkapnya pada postingan ini ya! 

#PPKM #PPKMbarengProdia #Prodia #ProdiaHealthyFunFest https://t.co/SaPp31EKAk"	1
2021-11-25 10:08:15+00:00	infoJATIASIH	Jelas, #coronavirus belum bisa sepenuhnya dikendalikan di muka bumi ini. Fakta apalagi yang kau dustakan? #Covid19 #PPKM #prokesketat  https://t.co/iHptETbclj	0
2021-11-25 07:44:53+00:00	antaranews_bali	"PPKM jadi ""pil pahit"" kebangkitan pariwisata Bali - ANTARA News Bali https://t.co/NybJ4zo5Jf 

#ppkm #"	0
2021-11-25 03:48:19+00:00	indoseputarinfo	"Tapi jangan lupa, mentang-mentang udah agak longgar, jangan sampe kamu kelupaan bawa masker pas keluar rumah, lupa cuci tangan, lupa jaga jarak. Jangan karena lupa prokes, kasus Covid-19 bisa naik lagi. 

#Covid_19 #PPKM #kpcpen #airlanggahartarto #jawabali"	0
2021-11-24 03:57:43+00:00	nkri_buzzer	Ini #ppkm apaan? https://t.co/FCIbWITlob	0
2021-11-23 10:09:29+00:00	husentwiter	"Lagi rame banget PPKM 🤣

#ppkm terus"	0
2021-11-23 05:43:54+00:00	syerlina_putri	PUSAT SEWA MOBIL % TERMURAH SE-JAKARTA. #sewamobiljakarta #liburankeluarga. #rentalmobiljakarta #wisatajakarta #wisatabandung #sewahiacejakarta #sewahiacejakartapusat #sewaalphardjakarta #keluarga #Jakarta #balitravel #bandungtravel. #travel #sewamobil #PPKM	1
2021-11-22 05:10:17+00:00	indoseputarinfo	"Namun, pemerintah memutuskan untuk kembali memberlakukan PPKM level 3. Tenang aja, kita masih bisa berkegiatan diluar kok, cuma peraturannya aja yang diperketat.

#ppkm #level3 #natal #tahunbaru #kpcpen #airlanggahartarto #Indonesia"	0
2021-11-21 07:36:02+00:00	GATRA_com	"Usaha Teri Nasi Tegal Berdiri Kokoh Meski Dua Tahun Diterjang Pandemi

#ter #cuaca #pandemi #ppkm #nasi https://t.co/OiuXo1kMjT"	1
2021-11-21 03:46:29+00:00	peleh_m	"Disaat PON Papua Covid menurun, nah ini hari kan ada WSBK, tahun depan bulan maret MOTOGP.. Pasti menurun..
Berarti FIX Covid suka yang namanya olahraga.. 🤣🤣🤣
#COVID19 #ppkm #IndonesiaCorona"	1
2021-11-20 04:09:32+00:00	banguntapannews	"AYO SEMANGAT LAGI, KITA BANGKIT

#Prambanan #WisataJogja #SendratariRamayana #Ramayana #CandiPrambanan #Candi #PoldaDIY #PoldaJogja #Covid19 #Prokes #5M #Indonesia #PPKM https://t.co/2dL5AqMmI8"	1
